Date,ADS_Index
2022:01:23,-0.0487918
2022:01:24,-0.0318013
2022:01:25,-0.0140738
2022:01:26,0.00439774
2022:01:27,0.0236205
2022:01:28,0.0436021
2022:01:29,0.0643505
2022:01:30,0.0858736
2022:01:31,0.107553
2022:02:01,0.129398
2022:02:02,0.149001
2022:02:03,0.16637
2022:02:04,0.181511
2022:02:05,0.194431
2022:02:06,0.205134
2022:02:07,0.215606
2022:02:08,0.225852
2022:02:09,0.235874
2022:02:10,0.245677
2022:02:11,0.255265
2022:02:12,0.264641
2022:02:13,0.273809
2022:02:14,0.281311
2022:02:15,0.287148
2022:02:16,0.291323
2022:02:17,0.293838
2022:02:18,0.294693
2022:02:19,0.293889
2022:02:20,0.291426
2022:02:21,0.287108
2022:02:22,0.280931
2022:02:23,0.272896
2022:02:24,0.262997
2022:02:25,0.251231
2022:02:26,0.237594
2022:02:27,0.22208
2022:02:28,0.205835
2022:03:01,0.188851
2022:03:02,0.172866
2022:03:03,0.157874
2022:03:04,0.143868
2022:03:05,0.130843
2022:03:06,0.118794
2022:03:07,0.106949
2022:03:08,0.0953035
2022:03:09,0.0838524
2022:03:10,0.0725915
2022:03:11,0.0615162
2022:03:12,0.0506224
2022:03:13,0.0399056
2022:03:14,0.0291655
2022:03:15,0.0183977
2022:03:16,0.00759814
2022:03:17,-0.00323753
2022:03:18,-0.0141136
2022:03:19,-0.0250342
2022:03:20,-0.0360038
2022:03:21,-0.0463654
2022:03:22,-0.0561233
2022:03:23,-0.0652811
2022:03:24,-0.0738425
2022:03:25,-0.0818109
2022:03:26,-0.0891894
2022:03:27,-0.0959809
2022:03:28,-0.102414
2022:03:29,-0.10849
2022:03:30,-0.114212
2022:03:31,-0.119583
2022:04:01,-0.124604
2022:04:02,-0.129841
2022:04:03,-0.135298
2022:04:04,-0.140933
2022:04:05,-0.14675
2022:04:06,-0.15275
2022:04:07,-0.158936
2022:04:08,-0.165311
2022:04:09,-0.171876
2022:04:10,-0.178635
2022:04:11,-0.185956
2022:04:12,-0.193842
2022:04:13,-0.202297
2022:04:14,-0.211323
2022:04:15,-0.220924
2022:04:16,-0.231105
2022:04:17,-0.241868
2022:04:18,-0.252917
2022:04:19,-0.264256
2022:04:20,-0.275888
2022:04:21,-0.28782
2022:04:22,-0.300055
2022:04:23,-0.312599
2022:04:24,-0.325456
2022:04:25,-0.338277
2022:04:26,-0.351068
2022:04:27,-0.363834
2022:04:28,-0.376579
2022:04:29,-0.38931
2022:04:30,-0.40203
2022:05:01,-0.414744
2022:05:02,-0.42744
2022:05:03,-0.440121
2022:05:04,-0.452792
2022:05:05,-0.465459
2022:05:06,-0.478127
2022:05:07,-0.4908
2022:05:08,-0.503484
2022:05:09,-0.514802
2022:05:10,-0.524759
2022:05:11,-0.533359
2022:05:12,-0.540604
2022:05:13,-0.546499
2022:05:14,-0.551045
2022:05:15,-0.554244
2022:05:16,-0.55744
2022:05:17,-0.560635
2022:05:18,-0.563829
2022:05:19,-0.567025
2022:05:20,-0.570222
2022:05:21,-0.573424
2022:05:22,-0.57663
2022:05:23,-0.579813
2022:05:24,-0.582976
2022:05:25,-0.586118
2022:05:26,-0.589242
2022:05:27,-0.592348
2022:05:28,-0.595437
2022:05:29,-0.598512
2022:05:30,-0.600453
2022:05:31,-0.601262
2022:06:01,-0.600939
2022:06:02,-0.598984
2022:06:03,-0.595396
2022:06:04,-0.590174
2022:06:05,-0.583316
2022:06:06,-0.575477
2022:06:07,-0.566655
2022:06:08,-0.556847
2022:06:09,-0.546047
2022:06:10,-0.534253
2022:06:11,-0.521459
2022:06:12,-0.50766
2022:06:13,-0.492705
2022:06:14,-0.476588
2022:06:15,-0.459302
2022:06:16,-0.440841
2022:06:17,-0.421197
2022:06:18,-0.400363
2022:06:19,-0.37833
2022:06:20,-0.355297
2022:06:21,-0.331253
2022:06:22,-0.306191
2022:06:23,-0.280099
2022:06:24,-0.252967
2022:06:25,-0.224786
2022:06:26,-0.195543
2022:06:27,-0.165026
2022:06:28,-0.133222
2022:06:29,-0.100119
2022:06:30,-0.0657038
2022:07:01,-0.0299627
2022:07:02,0.00414652
2022:07:03,0.0366373
2022:07:04,0.0675947
2022:07:05,0.0970309
2022:07:06,0.124957
2022:07:07,0.151385
2022:07:08,0.176325
2022:07:09,0.199786
2022:07:10,0.221778
2022:07:11,0.242285
2022:07:12,0.261314
2022:07:13,0.278873
2022:07:14,0.294969
2022:07:15,0.309608
2022:07:16,0.322797
2022:07:17,0.33454
2022:07:18,0.344988
2022:07:19,0.354146
2022:07:20,0.362018
2022:07:21,0.368607
2022:07:22,0.373915
2022:07:23,0.377944
2022:07:24,0.380696
2022:07:25,0.38236
2022:07:26,0.382938
2022:07:27,0.382429
2022:07:28,0.380833
2022:07:29,0.37815
2022:07:30,0.374379
2022:07:31,0.369517
2022:08:01,0.362844
2022:08:02,0.356109
2022:08:03,0.349309
2022:08:04,0.342443
2022:08:05,0.335507
2022:08:06,0.328498
2022:08:07,0.321414
2022:08:08,0.314554
2022:08:09,0.307916
2022:08:10,0.301497
2022:08:11,0.295294
2022:08:12,0.289306
2022:08:13,0.283529
2022:08:14,0.277962
2022:08:15,0.27246
2022:08:16,0.267021
2022:08:17,0.261643
2022:08:18,0.256325
2022:08:19,0.251063
2022:08:20,0.245856
2022:08:21,0.240701
2022:08:22,0.235498
2022:08:23,0.230244
2022:08:24,0.224936
2022:08:25,0.219573
2022:08:26,0.214153
2022:08:27,0.208674
2022:08:28,0.203132
2022:08:29,0.197561
2022:08:30,0.191958
2022:08:31,0.18632
2022:09:01,0.180645
2022:09:02,0.174927
2022:09:03,0.169164
2022:09:04,0.163352
2022:09:05,0.157343
2022:09:06,0.151136
2022:09:07,0.144726
2022:09:08,0.138112
2022:09:09,0.131291
2022:09:10,0.12426
2022:09:11,0.117017
2022:09:12,0.110133
2022:09:13,0.103606
2022:09:14,0.0974335
2022:09:15,0.0916123
2022:09:16,0.0861405
2022:09:17,0.0810159
2022:09:18,0.0762365
2022:09:19,0.0708947
2022:09:20,0.0649885
2022:09:21,0.0585153
2022:09:22,0.0514729
2022:09:23,0.0438582
2022:09:24,0.0356685
2022:09:25,0.0269003
2022:09:26,0.0189778
2022:09:27,0.0118978
2022:09:28,0.00565758
2022:09:29,0.000254589
2022:09:30,-0.00431325
2022:10:01,-0.00804774
2022:10:02,-0.0115363
2022:10:03,-0.015399
2022:10:04,-0.0196372
2022:10:05,-0.0242527
2022:10:06,-0.0292472
2022:10:07,-0.0346227
2022:10:08,-0.0403813
2022:10:09,-0.0465253
2022:10:10,-0.0535125
2022:10:11,-0.0613457
2022:10:12,-0.0700278
2022:10:13,-0.0795623
2022:10:14,-0.0899531
2022:10:15,-0.101204
2022:10:16,-0.11332
2022:10:17,-0.12596
2022:10:18,-0.13913
2022:10:19,-0.152834
2022:10:20,-0.167079
2022:10:21,-0.181869
2022:10:22,-0.197211
2022:10:23,-0.213111
2022:10:24,-0.229586
2022:10:25,-0.246643
2022:10:26,-0.26429
2022:10:27,-0.282532
2022:10:28,-0.301377
2022:10:29,-0.320832
2022:10:30,-0.340906
2022:10:31,-0.361575
2022:11:01,-0.382848
2022:11:02,-0.403559
2022:11:03,-0.423715
2022:11:04,-0.443326
2022:11:05,-0.462398
2022:11:06,-0.480939
2022:11:07,-0.498878
2022:11:08,-0.516223
2022:11:09,-0.53298
2022:11:10,-0.549156
2022:11:11,-0.564757
2022:11:12,-0.57979
2022:11:13,-0.59426
2022:11:14,-0.607863
2022:11:15,-0.620603
2022:11:16,-0.632486
2022:11:17,-0.643517
2022:11:18,-0.653699
2022:11:19,-0.663038
2022:11:20,-0.671535
2022:11:21,-0.680143
2022:11:22,-0.688865
2022:11:23,-0.697703
2022:11:24,-0.706661
2022:11:25,-0.715743
2022:11:26,-0.724952
2022:11:27,-0.734293
2022:11:28,-0.743288
2022:11:29,-0.751941
2022:11:30,-0.760257
2022:12:01,-0.768237
2022:12:02,-0.773977
2022:12:03,-0.77748
2022:12:04,-0.778747
2022:12:05,-0.777778
2022:12:06,-0.774573
2022:12:07,-0.769129
2022:12:08,-0.761446
2022:12:09,-0.75152
2022:12:10,-0.739348
2022:12:11,-0.724924
2022:12:12,-0.708275
2022:12:13,-0.689394
2022:12:14,-0.668275
2022:12:15,-0.644908
2022:12:16,-0.619286
2022:12:17,-0.591396
2022:12:18,-0.56123
2022:12:19,-0.528931
2022:12:20,-0.494487
2022:12:21,-0.457884
2022:12:22,-0.419107
2022:12:23,-0.378143
2022:12:24,-0.334974
2022:12:25,-0.289583
2022:12:26,-0.241921
2022:12:27,-0.191967
2022:12:28,-0.139704
2022:12:29,-0.0851095
2022:12:30,-0.0281627
2022:12:31,0.0311589
2023:01:01,0.0928786
2023:01:02,0.151247
2023:01:03,0.206287
2023:01:04,0.25802
2023:01:05,0.306466
2023:01:06,0.351646
2023:01:07,0.393575
2023:01:08,0.432272
2023:01:09,0.467424
2023:01:10,0.499045
2023:01:11,0.527148
2023:01:12,0.551744
2023:01:13,0.572843
2023:01:14,0.590452
2023:01:15,0.604579
2023:01:16,0.615373
2023:01:17,0.622837
2023:01:18,0.626975
2023:01:19,0.627788
2023:01:20,0.625276
2023:01:21,0.619439
2023:01:22,0.610274
2023:01:23,0.597678
2023:01:24,0.581646
2023:01:25,0.562173
2023:01:26,0.539249
2023:01:27,0.512867
2023:01:28,0.483015
2023:01:29,0.449682
2023:01:30,0.413643
2023:01:31,0.374881
2023:02:01,0.333383
2023:02:02,0.293565
2023:02:03,0.25541
2023:02:04,0.218904
2023:02:05,0.184033
2023:02:06,0.150227
2023:02:07,0.117473
2023:02:08,0.0857588
2023:02:09,0.0550712
2023:02:10,0.0253983
2023:02:11,-0.00327155
2023:02:12,-0.0309496
2023:02:13,-0.0578929
2023:02:14,-0.084112
2023:02:15,-0.109617
2023:02:16,-0.134419
2023:02:17,-0.158526
2023:02:18,-0.181949
2023:02:19,-0.204696
2023:02:20,-0.227025
2023:02:21,-0.248944
2023:02:22,-0.270463
2023:02:23,-0.291588
2023:02:24,-0.31233
2023:02:25,-0.332695
2023:02:26,-0.352692
2023:02:27,-0.371174
2023:02:28,-0.388147
2023:03:01,-0.403619
2023:03:02,-0.417203
2023:03:03,-0.428905
2023:03:04,-0.438729
2023:03:05,-0.44668
2023:03:06,-0.453878
2023:03:07,-0.460328
2023:03:08,-0.466031
2023:03:09,-0.47099
2023:03:10,-0.475207
2023:03:11,-0.478683
2023:03:12,-0.48142
2023:03:13,-0.482837
2023:03:14,-0.482937
2023:03:15,-0.481718
2023:03:16,-0.479181
2023:03:17,-0.475323
2023:03:18,-0.470145
2023:03:19,-0.463643
2023:03:20,-0.455938
2023:03:21,-0.447026
2023:03:22,-0.436905
2023:03:23,-0.42557
2023:03:24,-0.413016
2023:03:25,-0.39924
2023:03:26,-0.384234
2023:03:27,-0.368885
2023:03:28,-0.353186
2023:03:29,-0.33713
2023:03:30,-0.320713
2023:03:31,-0.303926
2023:04:01,-0.286764
2023:04:02,-0.270919
2023:04:03,-0.255484
2023:04:04,-0.240454
2023:04:05,-0.225821
2023:04:06,-0.211581
2023:04:07,-0.197727
2023:04:08,-0.184255
2023:04:09,-0.171158
2023:04:10,-0.158417
2023:04:11,-0.146027
2023:04:12,-0.133982
2023:04:13,-0.122277
2023:04:14,-0.110909
2023:04:15,-0.0998726
2023:04:16,-0.0891634
2023:04:17,-0.079626
2023:04:18,-0.0712569
2023:04:19,-0.0640526
2023:04:20,-0.0580103
2023:04:21,-0.0531277
2023:04:22,-0.0494028
2023:04:23,-0.0468343
2023:04:24,-0.0445288
2023:04:25,-0.0424856
2023:04:26,-0.0407038
2023:04:27,-0.0391827
2023:04:28,-0.0379218
2023:04:29,-0.0369205
2023:04:30,-0.0361784
2023:05:01,-0.0354167
2023:05:02,-0.0350997
2023:05:03,-0.0352273
2023:05:04,-0.0357994
2023:05:05,-0.0368164
2023:05:06,-0.0382786
2023:05:07,-0.0401867
2023:05:08,-0.0430291
2023:05:09,-0.0468071
2023:05:10,-0.051522
2023:05:11,-0.0571758
2023:05:12,-0.0637707
2023:05:13,-0.0713092
2023:05:14,-0.0797944
2023:05:15,-0.0891457
2023:05:16,-0.0993669
2023:05:17,-0.110462
2023:05:18,-0.122435
2023:05:19,-0.135292
2023:05:20,-0.149036
2023:05:21,-0.163674
2023:05:22,-0.179129
2023:05:23,-0.195409
2023:05:24,-0.21252
2023:05:25,-0.230467
2023:05:26,-0.249259
2023:05:27,-0.268903
2023:05:28,-0.289407
2023:05:29,-0.309882
2023:05:30,-0.330336
2023:05:31,-0.350779
2023:06:01,-0.371218
2023:06:02,-0.388781
2023:06:03,-0.403477
2023:06:04,-0.41531
2023:06:05,-0.425129
2023:06:06,-0.432938
2023:06:07,-0.438739
2023:06:08,-0.442535
2023:06:09,-0.444328
2023:06:10,-0.444117
2023:06:11,-0.441904
2023:06:12,-0.43786
2023:06:13,-0.431985
2023:06:14,-0.424276
2023:06:15,-0.414729
2023:06:16,-0.403343
2023:06:17,-0.39011
2023:06:18,-0.375028
2023:06:19,-0.359165
2023:06:20,-0.342515
2023:06:21,-0.325071
2023:06:22,-0.306827
2023:06:23,-0.287776
2023:06:24,-0.267909
2023:06:25,-0.24722
2023:06:26,-0.224212
2023:06:27,-0.198877
2023:06:28,-0.171204
2023:06:29,-0.141183
2023:06:30,-0.108801
2023:07:01,-0.0740463
2023:07:02,-0.0405059
2023:07:03,-0.00930955
2023:07:04,0.0195552
2023:07:05,0.0460996
2023:07:06,0.0703342
2023:07:07,0.0922685
2023:07:08,0.111911
2023:07:09,0.12927
2023:07:10,0.145027
2023:07:11,0.15919
2023:07:12,0.171764
2023:07:13,0.182753
2023:07:14,0.192163
2023:07:15,0.199996
2023:07:16,0.206256
2023:07:17,0.210995
2023:07:18,0.214214
2023:07:19,0.215916
2023:07:20,0.216099
2023:07:21,0.214765
2023:07:22,0.211914
2023:07:23,0.207543
2023:07:24,0.202056
2023:07:25,0.195451
2023:07:26,0.187725
2023:07:27,0.178876
2023:07:28,0.168899
2023:07:29,0.157791
2023:07:30,0.145548
2023:07:31,0.132574
2023:08:01,0.118865
2023:08:02,0.106756
2023:08:03,0.0962442
2023:08:04,0.0873243
2023:08:05,0.0799931
2023:08:06,0.0742477
2023:08:07,0.0688315
2023:08:08,0.0637425
2023:08:09,0.0589787
2023:08:10,0.0545381
2023:08:11,0.0504191
2023:08:12,0.0466199
2023:08:13,0.0431392
2023:08:14,0.040097
2023:08:15,0.0374922
2023:08:16,0.0353237
2023:08:17,0.0335906
2023:08:18,0.0322924
2023:08:19,0.0314284
2023:08:20,0.0309984
2023:08:21,0.0309935
2023:08:22,0.0314138
2023:08:23,0.0322594
2023:08:24,0.0335307
2023:08:25,0.0352281
2023:08:26,0.0373523
2023:08:27,0.0399042
2023:08:28,0.042924
2023:08:29,0.0464128
2023:08:30,0.0503721
2023:08:31,0.0548033
2023:09:01,0.0597083
2023:09:02,0.0636306
2023:09:03,0.0665718
2023:09:04,0.0687549
2023:09:05,0.0701806
2023:09:06,0.0708496
2023:09:07,0.0707622
2023:09:08,0.0699182
2023:09:09,0.0683174
2023:09:10,0.0659591
2023:09:11,0.0621131
2023:09:12,0.0567779
2023:09:13,0.0499514
2023:09:14,0.0416309
2023:09:15,0.0318132
2023:09:16,0.0204944
2023:09:17,0.00766994
2023:09:18,-0.00578798
2023:09:19,-0.0198847
2023:09:20,-0.0346257
2023:09:21,-0.0500169
2023:09:22,-0.0660643
2023:09:23,-0.0827741
2023:09:24,-0.100153
2023:09:25,-0.118219
2023:09:26,-0.136978
2023:09:27,-0.156438
2023:09:28,-0.176608
2023:09:29,-0.197494
2023:09:30,-0.219105
2023:10:01,-0.241449
2023:10:02,-0.262436
2023:10:03,-0.282075
2023:10:04,-0.300372
2023:10:05,-0.317336
2023:10:06,-0.332972
2023:10:07,-0.347287
2023:10:08,-0.360287
2023:10:09,-0.372174
2023:10:10,-0.382954
2023:10:11,-0.39263
2023:10:12,-0.401208
2023:10:13,-0.408688
2023:10:14,-0.415076
2023:10:15,-0.420373
2023:10:16,-0.423689
2023:10:17,-0.425025
2023:10:18,-0.424381
2023:10:19,-0.421757
2023:10:20,-0.417153
2023:10:21,-0.410566
2023:10:22,-0.401994
2023:10:23,-0.391776
2023:10:24,-0.379909
2023:10:25,-0.366388
2023:10:26,-0.351207
2023:10:27,-0.334361
2023:10:28,-0.315842
2023:10:29,-0.295645
2023:10:30,-0.273876
2023:10:31,-0.250528
2023:11:01,-0.225591
2023:11:02,-0.201665
2023:11:03,-0.178739
2023:11:04,-0.156806
2023:11:05,-0.135855
2023:11:06,-0.115318
2023:11:07,-0.0951862
2023:11:08,-0.0754516
2023:11:09,-0.0561066
2023:11:10,-0.0371435
2023:11:11,-0.0185549
2023:11:12,-0.000333481
2023:11:13,0.0163316
2023:11:14,0.031447
2023:11:15,0.0450186
2023:11:16,0.0570518
2023:11:17,0.0675512
2023:11:18,0.0765211
2023:11:19,0.0839649
2023:11:20,0.0905548
2023:11:21,0.0962933
2023:11:22,0.101183
2023:11:23,0.105225
2023:11:24,0.108422
2023:11:25,0.110774
2023:11:26,0.112283
2023:11:27,0.113087
2023:11:28,0.113186
2023:11:29,0.112579
2023:11:30,0.111268
2023:12:01,0.10925
2023:12:02,0.106424
2023:12:03,0.102789
2023:12:04,0.0977079
2023:12:05,0.091179
2023:12:06,0.0831997
2023:12:07,0.0737669
2023:12:08,0.0628768
2023:12:09,0.0505253
2023:12:10,0.0367074
2023:12:11,0.0219833
2023:12:12,0.00634741
2023:12:13,-0.0102066
2023:12:14,-0.0276851
2023:12:15,-0.0460951
2023:12:16,-0.0654438
2023:12:17,-0.0857388
2023:12:18,-0.106821
2023:12:19,-0.128698
2023:12:20,-0.15138
2023:12:21,-0.174874
2023:12:22,-0.19919
2023:12:23,-0.224338
2023:12:24,-0.250328
2023:12:25,-0.278137
2023:12:26,-0.307776
2023:12:27,-0.339256
2023:12:28,-0.372591
2023:12:29,-0.407793
2023:12:30,-0.444877
2023:12:31,-0.483855
2024:01:01,-0.524112
2024:01:02,-0.561553
2024:01:03,-0.596194
2024:01:04,-0.628048
2024:01:05,-0.657128
2024:01:06,-0.683444
2024:01:07,-0.707009
2024:01:08,-0.728031
2024:01:09,-0.746518
2024:01:10,-0.762479
2024:01:11,-0.77592
2024:01:12,-0.786845
2024:01:13,-0.795259
2024:01:14,-0.801165
2024:01:15,-0.803169
2024:01:16,-0.801271
2024:01:17,-0.79547
2024:01:18,-0.785765
2024:01:19,-0.77215
2024:01:20,-0.754622
2024:01:21,-0.733172
2024:01:22,-0.708787
2024:01:23,-0.681458
2024:01:24,-0.651173
2024:01:25,-0.617921
2024:01:26,-0.581689
2024:01:27,-0.542462
2024:01:28,-0.500225
2024:01:29,-0.455648
2024:01:30,-0.408715
2024:01:31,-0.359405
2024:02:01,-0.307701
2024:02:02,-0.259034
2024:02:03,-0.213385
2024:02:04,-0.170737
2024:02:05,-0.130598
2024:02:06,-0.0929529
2024:02:07,-0.0577871
2024:02:08,-0.0250865
2024:02:09,0.00516178
2024:02:10,0.0329695
2024:02:11,0.0583478
2024:02:12,0.0809165
2024:02:13,0.100684
2024:02:14,0.11766
2024:02:15,0.131849
2024:02:16,0.143257
2024:02:17,0.151889
2024:02:18,0.157749
2024:02:19,0.161919
2024:02:20,0.164401
2024:02:21,0.165197
2024:02:22,0.164307
2024:02:23,0.161729
2024:02:24,0.157464
2024:02:25,0.151509
2024:02:26,0.143147
2024:02:27,0.132374
2024:02:28,0.119187
2024:02:29,0.103579
2024:03:01,0.0855442
2024:03:02,0.0676095
2024:03:03,0.0497676
2024:03:04,0.032221
2024:03:05,0.0149627
2024:03:06,-0.00201403
2024:03:07,-0.0187159
2024:03:08,-0.0351494
2024:03:09,-0.051321
2024:03:10,-0.0672372
2024:03:11,-0.0830056
2024:03:12,-0.0986325
2024:03:13,-0.114124
2024:03:14,-0.129486
2024:03:15,-0.144725
2024:03:16,-0.159847
2024:03:17,-0.174857
2024:03:18,-0.189774
2024:03:19,-0.204605
2024:03:20,-0.219353
2024:03:21,-0.234026
2024:03:22,-0.24863
2024:03:23,-0.263169
2024:03:24,-0.27765
2024:03:25,-0.291636
2024:03:26,-0.305134
2024:03:27,-0.318147
2024:03:28,-0.330682
2024:03:29,-0.342743
2024:03:30,-0.354335
2024:03:31,-0.365463
2024:04:01,-0.377035
2024:04:02,-0.38753
2024:04:03,-0.396954
2024:04:04,-0.405309
2024:04:05,-0.412598
2024:04:06,-0.418826
2024:04:07,-0.423993
2024:04:08,-0.427666
2024:04:09,-0.429843
2024:04:10,-0.430528
2024:04:11,-0.42972
2024:04:12,-0.427418
2024:04:13,-0.423622
2024:04:14,-0.41833
2024:04:15,-0.411717
2024:04:16,-0.403781
2024:04:17,-0.394519
2024:04:18,-0.383927
2024:04:19,-0.372001
2024:04:20,-0.358736
2024:04:21,-0.344126
2024:04:22,-0.327933
2024:04:23,-0.310149
2024:04:24,-0.290768
2024:04:25,-0.269782
2024:04:26,-0.247182
2024:04:27,-0.22296
2024:04:28,-0.197107
2024:04:29,-0.168591
2024:04:30,-0.137402
2024:05:01,-0.103527
2024:05:02,-0.0703747
2024:05:03,-0.037931
2024:05:04,-0.00618349
2024:05:05,0.0248802
2024:05:06,0.0538725
2024:05:07,0.0808047
2024:05:08,0.105687
2024:05:09,0.128531
2024:05:10,0.149343
2024:05:11,0.168133
2024:05:12,0.184908
2024:05:13,0.199768
2024:05:14,0.212719
2024:05:15,0.223767
2024:05:16,0.232916
2024:05:17,0.240169
2024:05:18,0.245529
2024:05:19,0.248998
2024:05:20,0.251118
2024:05:21,0.251888
2024:05:22,0.251309
2024:05:23,0.24938
2024:05:24,0.246102
2024:05:25,0.241473
2024:05:26,0.23549
2024:05:27,0.228289
2024:05:28,0.219867
2024:05:29,0.21022
2024:05:30,0.199346
2024:05:31,0.187238
2024:06:01,0.173894
2024:06:02,0.160836
2024:06:03,0.148332
2024:06:04,0.136377
2024:06:05,0.124966
2024:06:06,0.114095
2024:06:07,0.103759
2024:06:08,0.0939542
2024:06:09,0.084677
2024:06:10,0.0751154
2024:06:11,0.0652659
2024:06:12,0.0551244
2024:06:13,0.044687
2024:06:14,0.0339497
2024:06:15,0.0229081
2024:06:16,0.0115579
2024:06:17,-0.0001647
2024:06:18,-0.0122644
2024:06:19,-0.0247459
2024:06:20,-0.0376142
2024:06:21,-0.0508743
2024:06:22,-0.0645314
2024:06:23,-0.0785909
2024:06:24,-0.0926219
2024:06:25,-0.10663
2024:06:26,-0.120621
2024:06:27,-0.134599
2024:06:28,-0.148571
2024:06:29,-0.162543
2024:06:30,-0.176519
2024:07:01,-0.191462
2024:07:02,-0.206246
2024:07:03,-0.220876
2024:07:04,-0.235357
2024:07:05,-0.249695
2024:07:06,-0.263896
2024:07:07,-0.277965
2024:07:08,-0.290215
2024:07:09,-0.300648
2024:07:10,-0.309271
2024:07:11,-0.316085
2024:07:12,-0.321094
2024:07:13,-0.3243
2024:07:14,-0.325704
2024:07:15,-0.326734
2024:07:16,-0.32739
2024:07:17,-0.327673
2024:07:18,-0.327583
2024:07:19,-0.32712
2024:07:20,-0.326283
2024:07:21,-0.325073
2024:07:22,-0.322364
2024:07:23,-0.318157
2024:07:24,-0.312448
2024:07:25,-0.305237
2024:07:26,-0.29652
2024:07:27,-0.286293
2024:07:28,-0.274554
2024:07:29,-0.262676
2024:07:30,-0.250655
2024:07:31,-0.238486
2024:08:01,-0.226166
2024:08:02,-0.215093
2024:08:03,-0.205265
2024:08:04,-0.196677
2024:08:05,-0.188883
2024:08:06,-0.181882
2024:08:07,-0.175669
2024:08:08,-0.170244
2024:08:09,-0.165603
2024:08:10,-0.161744
2024:08:11,-0.158667
2024:08:12,-0.155875
2024:08:13,-0.153368
2024:08:14,-0.151143
2024:08:15,-0.149201
2024:08:16,-0.147541
2024:08:17,-0.146161
2024:08:18,-0.145062
2024:08:19,-0.144508
2024:08:20,-0.1445
2024:08:21,-0.145037
2024:08:22,-0.146119
2024:08:23,-0.147747
2024:08:24,-0.149922
2024:08:25,-0.152644
2024:08:26,-0.156054
2024:08:27,-0.160153
2024:08:28,-0.164943
2024:08:29,-0.170427
2024:08:30,-0.176605
2024:08:31,-0.183481
2024:09:01,-0.191057
2024:09:02,-0.198127
2024:09:03,-0.204694
2024:09:04,-0.21076
2024:09:05,-0.216329
2024:09:06,-0.221401
2024:09:07,-0.22598
2024:09:08,-0.230067
2024:09:09,-0.234207
2024:09:10,-0.238403
2024:09:11,-0.242657
2024:09:12,-0.246969
2024:09:13,-0.251342
2024:09:14,-0.255777
2024:09:15,-0.260277
2024:09:16,-0.264584
2024:09:17,-0.268701
2024:09:18,-0.272629
2024:09:19,-0.27637
2024:09:20,-0.279924
2024:09:21,-0.283295
2024:09:22,-0.286482
2024:09:23,-0.289085
2024:09:24,-0.291105
2024:09:25,-0.292543
2024:09:26,-0.293399
2024:09:27,-0.293674
2024:09:28,-0.293367
2024:09:29,-0.292479
2024:09:30,-0.289685
2024:10:01,-0.284984
